giorno,migranti_sbarcati,data_riferimento,filename
12,96,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
17,27,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
16,744,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
18,0,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
19,157,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
29,659,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
20,430,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
13,497,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
9,375,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
5,231,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
8,496,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
7,0,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
26,36,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
6,128,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
25,581,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
24,0,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
4,178,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
23,228,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
3,27,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
22,407,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
2,124,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
1,723,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
28,0,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
21,282,2025-10-31,Cruscotto statistico giornaliero 31-10-2025.pdf
